epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
163,11975.1,1.4895,1.09185,0.0084,0.82515,0.6859,0.7784,0.48654,1.35264,0.88883,0.01073,0.000764961,0.000764961,0.000764961
164,12046,1.48647,1.09488,0.00835,0.82705,0.68398,0.78044,0.48792,1.34624,0.89035,0.01067,0.00076231,0.00076231,0.00076231
165,12117.4,1.49663,1.10053,0.00817,0.81644,0.694,0.78555,0.4875,1.34238,0.90468,0.01061,0.000759648,0.000759648,0.000759648
166,12188.5,1.46022,1.07138,0.00795,0.82084,0.70363,0.79084,0.48771,1.34173,0.8863,0.01075,0.000756976,0.000756976,0.000756976
167,12259.3,1.47532,1.09171,0.00823,0.81442,0.70226,0.78653,0.49083,1.34042,0.87601,0.01062,0.000754293,0.000754293,0.000754293
168,12330.1,1.48023,1.10649,0.00834,0.81478,0.70226,0.78471,0.48855,1.3506,0.88012,0.01068,0.000751602,0.000751602,0.000751602
169,12400.8,1.46549,1.08782,0.00827,0.80139,0.70342,0.7844,0.48789,1.34682,0.88818,0.0105,0.0007489,0.0007489,0.0007489
170,12473.2,1.49211,1.08058,0.00822,0.81611,0.69369,0.7856,0.49024,1.34419,0.87344,0.01052,0.000746189,0.000746189,0.000746189
171,12545.6,1.45982,1.0832,0.0081,0.79754,0.71137,0.78989,0.4903,1.34877,0.87052,0.01066,0.000743468,0.000743468,0.000743468
172,12617.8,1.47432,1.05932,0.00792,0.81396,0.71228,0.78929,0.4938,1.33864,0.86089,0.01046,0.000740738,0.000740738,0.000740738
173,12690.5,1.47865,1.0806,0.00791,0.82994,0.69782,0.79218,0.50014,1.33015,0.86517,0.0104,0.000737998,0.000737998,0.000737998
174,12762.5,1.47547,1.09378,0.00811,0.81052,0.70048,0.7903,0.49583,1.33706,0.85713,0.01049,0.00073525,0.00073525,0.00073525
